english_word,word_class,level,verb_transitivity,translation,transliteration
budget,noun,b2,,बजट (m) / आय-व्यय का लेखा (m) / अनुमानित व्यय (m),bajaṭa (m) / āy-vyay kā lēkhā (m) / anumānit vyay (m)
bug (illness),noun,b2,,मामूली बीमारी (f) / रोग (m) / संक्रमण (m),māmūlī bīmārī (f) / rōg (m) / saṁkramaṇa (m)
bug (software error),noun,b2,,बग (m) / त्रुटि (f) / दोष (m),bag (m) / truṭi (f) / dōṣa (m)
bullet (typographical mark),noun,b2,,बुलेट पॉइंट (m) / बिंदु चिह्न (m),bulēṭa pôiṁṭa (m) / biṁdu cihn (m)
"bunch (a lot of , many - informal)",noun,b2,,ढेर (m) / झुंड (m) / समूह (m),ḍhēr (m) / jhuṁḍa (m) / samūh (m)
"bunch (cluster of grapes, keys, or flowers)",noun,b2,,गुच्छा (m) / झुंड (m),gucchā (m) / jhuṁḍa (m)
burn,noun,b2,,जलन (f) / जलना (m),jalan (f) / jalanā (m)
burn (injury),noun,b2,,जला हुआ ज़ख़्म (m) / जलना (m) / दाह (m),jalā huā zak͟hm (m) / jalanā (m) / dāh (m)
bush (mechanical part),noun,b2,,बुश (m) / स्लीव (f),buśa (m) / slīv (f)
"but (conjunction, contrast)",preposition,b2,,लेकिन / पर / किंतु / परंतु,lēkin / par / kiṁtu / paraṁtu
but (except),preposition,b2,,सिवाय / के अलावा / को छोड़कर,sivāy / kē alāvā / kō chōṛakar
"cabin (aircraft, ship compartment)",noun,b2,,केबिन (m) / डिब्बा (m) / कक्ष (m),kēbin (m) / ḍibbā (m) / kakṣa (m)
"cabin (small dwelling, hut)",noun,b2,,झोपड़ी (f) / कुटिया (f) / कुटीर (m),jhōpaṛī (f) / kuṭiyā (f) / kuṭīr (m)
"cable (structural rope, hawser)",noun,b2,,केबल (f) / तार (m) / रस्सा (m),kēbal (f) / tār (m) / rassā (m)
canal (anatomical channel),noun,b2,,नलिका (f) / वाहिनी (f) / मार्ग (m),nalikā (f) / vāhinī (f) / mārg (m)
Cancer (zodiac sign),noun,b2,,कर्क (m) / कर्क राशि (f),kark (m) / kark rāśi (f)
candle,noun,b2,,मोमबत्ती (f) / दीपशिखा (f),mōmabattī (f) / dīpaśikhā (f)
capable,adjective,b2,,क़ाबिल / योग्य / सक्षम,qābil / yōgy / sakṣam
"capacity (role, function)",noun,b2,,भूमिका (f) / हैसियत (f) / पद (m),bhūmikā (f) / haisiyat (f) / pad (m)
capture (recording or depiction),noun,b2,,रिकॉर्डिंग (f) / चित्रण (m) / अंकन (m),rikôrḍiṁg (f) / citraṇa (m) / aṁkan (m)
capture (seizure or arrest),noun,b2,,गिरफ़्तारी (f) / क़ब्ज़ा (m) / हिरासत (f),giraftārī (f) / qabzā (m) / hirāsat (f)
carbon,noun,b2,,कार्बन (m) / कोयला (m),kārban (m) / kōyalā (m)
cast (actors),noun,b2,,कलाकार (m) / पात्र (m) / अभिनय दल (m),kalākār (m) / pātr (m) / abhinay dal (m)
cast (medical),noun,b2,,प्लास्टर (m) / पट्टी (f),plāsṭar (m) / paṭṭī (f)
"casual (accidental, chance)",adjective,b2,,इत्तिफ़ाक़ी / आकस्मिक,ittifāqī / ākasmik
"casual (informal, relaxed)",adjective,b2,,अनौपचारिक / सादा / बेतकल्लुफ़,anaupacārik / sādā / bētakalluf
"casual (temporary, non-permanent)",adjective,b2,,अस्थायी / आरज़ी / अनियमित,asthāyī / ārazī / aniyamit
cat litter,noun,b2,,बिल्ली की रेत (f) / कैट लिटर (f),billī kī rēt (f) / kaiṭa liṭar (f)
"catch (fastener, latch)",noun,b2,,कुंडी (f) / कब्ज़ा (m) / अटकाव (m),kuṁḍī (f) / kabzā (m) / aṭakāv (m)
"catch (hidden problem, stipulation)",noun,b2,,पेंच (m) / अड़चन (f) / गुत्थी (f),pēṁc (m) / aṛacan (f) / gutthī (f)
ceiling (upper limit),noun,b2,,अधिकतम सीमा (f) / ऊपरी सीमा (f) / उच्चतम सीमा (f),adhikatam sīmā (f) / ūparī sīmā (f) / uccatam sīmā (f)
"cell (biological, technical)",noun,b2,,कोशिका (f) / सेल (m),kōśikā (f) / sēl (m)
cell (prison room),noun,b2,,कोठरी (f) / काल-कोठरी (f) / सेल (m),kōṭharī (f) / kāl-kōṭharī (f) / sēl (m)
certainty,noun,b2,,यक़ीन (m) / निश्चितता (f) / सुनिश्चितता (f),yaqīn (m) / niścitatā (f) / suniścitatā (f)
certificate,noun,b2,,प्रमाण पत्र (m) / सनद (f) / सर्टिफ़िकेट (m),pramāṇa patr (m) / sanad (f) / sarṭifikēṭa (m)
chair (committee head),noun,b2,,अध्यक्ष (m) / सभापति (m) / चेयरपर्सन (m),adhyakṣa (m) / sabhāpati (m) / cēyaraparsan (m)
chairperson,noun,b2,,अध्यक्ष (m) / सभापति (m) / चेयरपर्सन (m),adhyakṣa (m) / sabhāpati (m) / cēyaraparsan (m)
challenge (formal objection),noun,b2,,आपत्ति (f) / चुनौती (f) / एतराज़ (m),āpatti (f) / cunautī (f) / ētarāz (m)
challenging (demanding effort),adjective,b2,,मेहनत-तलब / चुनौतीपूर्ण / श्रमसाध्य,mēhanat-talab / cunautīpūrṇa / śramasādhy
challenging (very difficult),adjective,b2,,मुश्किल / कठिन / दुरूह,muśkil / kaṭhin / durūh
championship (the event),noun,b2,,चैंपियनशिप (f) / प्रतियोगिता (f) / ख़िताबी मुक़ाबला (m),caiṁpiyanaśip (f) / pratiyōgitā (f) / k͟hitābī muqābalā (m)
"chaos, turmoil",noun,b2,,अफ़रा-तफ़री (f) / उथल-पुथल (f) / अराजकता (f) / अव्यवस्था (f),afarā-tafarī (f) / uthal-puthal (f) / arājakatā (f) / avyavasthā (f)
characteristic,noun,b2,,ख़ासियत (f) / विशेषता (f) / लक्षण (m),k͟hāsiyat (f) / viśēṣatā (f) / lakṣaṇa (m)
characteristic (quality or feature),adjective,b2,,ख़ास / विशिष्ट / लाक्षणिक,k͟hās / viśiṣṭa / lākṣaṇik
charming (aesthetically pleasing),adjective,b2,,प्यारा / आकर्षक / मनमोहक / दिलकश,pyārā / ākarṣak / manamōhak / dilakaśa
charming (person: skillful in manner),adjective,b2,,मिलनसार / आकर्षक / मोहक,milanasār / ākarṣak / mōhak
chase,noun,b2,,पीछा (m) / खोज (f),pīchā (m) / khōj (f)
cheek (impudence),noun,b2,,गुस्ताख़ी (f) / ढिठाई (f) / बेअदबी (f),gustāk͟hī (f) / ḍhiṭhāī (f) / bēadabī (f)
"cheer (good spirits, happiness)",noun,b2,,ख़ुशी (f) / प्रसन्नता (f) / आनंद (m),k͟huśī (f) / prasannatā (f) / ānaṁd (m)
cheer (shout of approval),noun,b2,,जयकार (f) / नारा (m) / उत्साहवर्धन (m),jayakār (f) / nārā (m) / utsāhavardhan (m)
chief,noun,b2,,मुखिया (m) / प्रमुख (m) / अध्यक्ष (m),mukhiyā (m) / pramukh (m) / adhyakṣa (m)
chief (highest in rank),adjective,b2,,मुख्य / प्रमुख / प्रधान,mukhy / pramukh / pradhān
"chief (main, principal)",adjective,b2,,मुख्य / प्रमुख / प्रधान,mukhy / pramukh / pradhān
choir (architectural section),noun,b2,,गायक-दल का स्थान (m) / वेदी-स्थल (m),gāyak-dal kā sthān (m) / vēdī-sthal (m)
circuit (electrical),noun,b2,,सर्किट (m) / परिपथ (m),sarkiṭa (m) / paripath (m)
"circuit (route, tour)",noun,b2,,चक्कर (m) / दौरा (m) / परिभ्रमण (m),cakkar (m) / daurā (m) / paribhramaṇa (m)
circumstance,noun,b2,,हालत (f) / परिस्थिति (f) / दशा (f),hālat (f) / paristhiti (f) / daśā (f)
citizen (national of a country),noun,b2,,नागरिक (m) / शहरी (m),nāgarik (m) / śaharī (m)
"citizen (of a city, town, municipal focus)",noun,b2,,नागरिक (m) / शहरवासी (m) / नगरवासी (m),nāgarik (m) / śaharavāsī (m) / nagaravāsī (m)
civil (legal context),adjective,b2,,दीवानी / नागरिक,dīvānī / nāgarik
civil (polite behavior),adjective,b2,,सभ्य / शिष्ट / विनम्र,sabhy / śiṣṭa / vinamr
"civil (relating to citizens, non-military)",adjective,b2,,नागरिक / असैनिक,nāgarik / asainik
civilization,noun,b2,,सभ्यता (f),sabhyatā (f)
classic (literary or artistic work),noun,b2,,क्लासिक (m) / उत्कृष्ट कृति (f) / अमर कृति (f),klāsik (m) / utkr̥ṣṭa kr̥ti (f) / amar kr̥ti (f)
classic (relating to antiquity or formal study),adjective,b2,,शास्त्रीय / क्लासिकी,śāstrīy / klāsikī
"classic (standard-setting, high quality)",adjective,b2,,उत्कृष्ट / बेमिसाल / आदर्श,utkr̥ṣṭa / bēmisāl / ādarśa
classic (timeless style or item),noun,b2,,क्लासिक (m) / कालातीत वस्तु (f),klāsik (m) / kālātīt vastu (f)
"clerk (general, older term)",noun,b2,,क्लर्क (m) / लिपिक (m) / मुंशी (m),klark (m) / lipik (m) / muṁśī (m)
clerk (government administrative role),noun,b2,,क्लर्क (m) / लिपिक (m) / मुंशी (m),klark (m) / lipik (m) / muṁśī (m)
cliff,noun,b2,,चट्टान (f) / कगार (f) / खड़ी चट्टान (f),caṭṭān (f) / kagār (f) / khaṛī caṭṭān (f)
clinic,noun,b2,,क्लिनिक (f) / दवाख़ाना (m) / चिकित्सालय (m),klinik (f) / davāk͟hānā (m) / cikitsālay (m)
clip (ammunition holder),noun,b2,,क्लिप (f) / मैगज़ीन (f) / कारतूस धारक (m),klip (f) / maigazīn (f) / kāratūs dhārak (m)
"clip (of video, audio)",noun,b2,,क्लिप (f) / अंश (m) / टुकड़ा (m),klip (f) / aṁśa (m) / ṭukaṛā (m)
close,noun,b2,,अंत (m) / समाप्ति (f) / समापन (m),aṁt (m) / samāpti (f) / samāpan (m)
closely (attentively),adverb,b2,,ध्यान से / ग़ौर से / बारीकी से,dhyān sē / ġaur sē / bārīkī sē
"closely (in relationship, linking)",adverb,b2,,क़रीब से / नज़दीकी से / घनिष्ठता से,qarīb sē / nazadīkī sē / ghaniṣṭhatā sē
clumsy (person),adjective,b2,,अनाड़ी / बेढंगा / फूहड़,anāṛī / bēḍhaṁgā / phūhaṛa
coincidence,noun,b2,,इत्तिफ़ाक़ (m) / संयोग (m),ittifāq (m) / saṁyōg (m)
collapse,noun,b2,,गिरावट (f) / पतन (m) / ढहना (m),girāvaṭa (f) / patan (m) / ḍhahanā (m)
"collapse (market, health)",noun,b2,,गिरावट (f) / पतन (m) / मंदी (f),girāvaṭa (f) / patan (m) / maṁdī (f)
"collapse (market, health, system)",noun,b2,,गिरावट (f) / पतन (m) / मंदी (f),girāvaṭa (f) / patan (m) / maṁdī (f)
collapse (physical structure),noun,b2,,ढहना (m) / गिरना (m) / विध्वंस (m),ḍhahanā (m) / giranā (m) / vidhvaṁs (m)
collector (District Administrative Officer),noun,b2,,कलेक्टर (m) / ज़िलाधिकारी (m) / समाहर्ता (m),kalēkṭar (m) / zilādhikārī (m) / samāhartā (m)
"collector (of stamps, items, etc.)",noun,b2,,संग्राहक (m) / जमा करने वाला (m),saṁgrāhak (m) / jamā karanē vālā (m)
colony (political state),noun,b2,,उपनिवेश (m) / बस्ती (f),upanivēśa (m) / bastī (f)
colony (residential area),noun,b2,,कॉलोनी (f) / बस्ती (f) / मुहल्ला (m),kôlōnī (f) / bastī (f) / muhallā (m)
"colourful (vivid, dramatic)",adjective,b2,,रंगीन / रंग-बिरंगा / चटकीला / सजीव,raṁgīn / raṁg-biraṁgā / caṭakīlā / sajīv
combination (code or sequence),noun,b2,,मेल (m) / संयोजन (m) / क्रम (m),mēl (m) / saṁyōjan (m) / kram (m)
"comfort (solace, consolation)",noun,b2,,तसल्ली (f) / दिलासा (m) / सांत्वना (f),tasallī (f) / dilāsā (m) / sāṁtvanā (f)
"comfort (state of ease, luxury)",noun,b2,,आराम (m) / सुख (m) / सुविधा (f),ārām (m) / sukh (m) / suvidhā (f)
comic,adjective,b2,,मज़ाकिया / हास्यपूर्ण / हास्यजनक,mazākiyā / hāsyapūrṇa / hāsyajanak
"comic (book, magazine)",noun,b2,,कॉमिक्स (f) / हास्य पुस्तक (f),kômiks (f) / hāsy pustak (f)
comic (comedian),noun,b2,,कॉमेडियन (m) / हास्य कलाकार (m) / मसख़रा (m),kômēḍiyan (m) / hāsy kalākār (m) / masak͟harā (m)
command (authority),noun,b2,,हुक्म (m) / अधिकार (m) / नियंत्रण (m),hukm (m) / adhikār (m) / niyaṁtraṇa (m)
command (order),noun,b2,,हुक्म (m) / आदेश (m) / आज्ञा (f),hukm (m) / ādēśa (m) / ājñā (f)
commander (chief officer of a police unit or mission),noun,b2,,कमांडर (m) / सेनापति (m) / प्रमुख (m),kamāṁḍar (m) / sēnāpati (m) / pramukh (m)
