english_word,word_class,level,verb_transitivity,translation,transliteration
critical (analytical),adjective,a1,,تَنْقِیدِی / تَہَقِیقِی / وِشْلیشَنَاتْمَکَ,tanqīdī / tahaqīqī / viślēṣaṇātmak
critical (essential),adjective,a1,,اَہَمَ / نَازُکَ / اِنْتِہَائِی زَرُورِی,aham / nāzuk / intihāī zarūrī
critical (fault-finding),adjective,a1,,نُکْتَاچِینَ / اَیتَرَازَ کَرَنے وَالَا / مُن٘تَقِدَ,nuktācīn / aitarāz karanē vālā / muṁtaqid
critical (serious state),adjective,a1,,نَازُکَ / سَن٘گِینَ / اَہَمَ,nāzuk / saṁgīn / aham
critically (analyzing),adverb,a1,,تَنْقِیدِی تَورَ پَرَ / نُکْتَاچِینِی سے,tanqīdī taur par / nuktācīnī sē
"critically (crucially, essentially)",adverb,a1,,اَہَمَ تَورَ پَرَ / لَازِمِی تَورَ پَرَ,aham taur par / lāzimī taur par
"critically (crucially, severely)",adverb,a1,,نَازُکَ ہَالَتَ میں / سَن٘گِینَ تَورَ پَرَ,nāzuk hālat mēṁ / saṁgīn taur par
"criticism (fault-finding, censure)",noun,a1,,نُکْتَاچِینِی (f) / اَیتَرَازَ (m) / تَنْقِیدَ (f),nuktācīnī (f) / aitarāz (m) / tanqīd (f)
"criticism (review, analysis)",noun,a1,,تَنْقِیدَ (f) / جَایَزَا (m) / تَبْسِرَا (m),tanqīd (f) / jāyazā (m) / tabsirā (m)
"crop (batch or yield of people, things)",noun,a1,,کھیپَ (f) / جَتھَّا (m) / ٹولِی (f),khēp (f) / jatthā (m) / ṭōlī (f)
"crop (of graduates, products)",noun,a1,,بَیچَ (m) / کھیپَ (f) / دَسْتَا (m),baic (m) / khēp (f) / dastā (m)
crucial,adjective,a1,,اَہَمَ / زَرُورِی / نِرْنَایَکَ,aham / zarūrī / nirṇāyak
cruise,noun,a1,,سَیرَ (f) / سَمُدْرِی سَفَرَ (m) / جَلَیَاتْرَا (f),sair (f) / samudrī safar (m) / jalayātrā (f)
cry (act of weeping),noun,a1,,رونَا (m) / گِرِیَا (m) / مَاتَمَ (m),rōnā (m) / giriyā (m) / mātam (m)
cry (loud shout or call),noun,a1,,پُکَارَ (f) / چِیخَ (f) / سَدَا (f) / فَرِیَادَ (f),pukār (f) / cīk͟h (f) / sadā (f) / fariyād (f)
cryptocurrency miner,noun,a1,,کْرِپْٹوکَرین٘سِی مَائِنَرَ (m) / کْرِپْٹو مَائِنَرَ (m),kripṭōkarēṁsī māinar (m) / kripṭō māinar (m)
cue (billiards stick - descriptive),noun,a1,,بِلِیَرْڈْسَ کِی چھَڑِی (f) / کْیُو سْٹِکَ (f),biliyarḍs kī chaṛī (f) / kyū sṭik (f)
cue (billiards stick),noun,a1,,کْیُو (f) / بِلِیَرْڈْسَ کِی چھَڑِی (f),kyū (f) / biliyarḍs kī chaṛī (f)
cue (signal or hint),noun,a1,,اِشَارَا (m) / سَن٘کیتَ (m) / سُرَاغَ (m),iśārā (m) / saṁkēt (m) / surāġa (m)
cure (process of healing),noun,a1,,اِلَاجَ (m) / شِفَا (f) / مُءآلِجَا (m),ilāj (m) / śifā (f) / muālijā (m)
cure (remedy),noun,a1,,دَوَا (f) / اِلَاجَ (m) / نُسْخَا (m),davā (f) / ilāj (m) / nusk͟hā (m)
curiosity (sense of wonder),noun,a1,,تَجَسُّسَ (m) / ہَیرَتَ (f) / اِسْتَفْسَارَ (m),tajassus (m) / hairat (f) / istafsār (m)
curious (inquisitive),adjective,a1,,مُتَجِسَّسَ / جَانَنے کَا خَاہِشَمَن٘دَ / اُتْسُکَ,mutajissas / jānanē kā k͟hāhiśamaṁd / utsuk
"curious (strange, peculiar)",adjective,a1,,اَجِیبَ / اَنوکھَا / غَرِیبَ / اَجِیبَ-او-غَرِیبَ,ajīb / anōkhā / ġarīb / ajīb-ō-ġarīb
"currency (circulation, prevalence)",noun,a1,,چَلَنَ (m) / رَائِجَ (m) / رِوَاجَ (m),calan (m) / rāij (m) / rivāj (m)
current (electrical),noun,a1,,کَرین٘ٹَ (m) / بِجَلِی کِی رَو (f) / بَرَقِی رَو (f),karēṁṭa (m) / bijalī kī rau (f) / baraqī rau (f)
current (natural flow),noun,a1,,دھَارَا (f) / بَہَاوَ (m) / رَو (f),dhārā (f) / bahāv (m) / rau (f)
curriculum,noun,a1,,نِسَابَ (m) / پَاٹھْیَکْرَمَ (m) / دَرَسِی نِسَابَ (m),nisāb (m) / pāṭhyakram (m) / darasī nisāb (m)
curve (graph or statistics),noun,a1,,وَکْرَ (m) / گْرَافَ (m) / خَمَ (m),vakr (m) / grāf (m) / k͟ham (m)
"curved (arc, formal)",adjective,a1,,وَکْرَ / گھُمَاوَدَارَ / خَمَدَارَ,vakr / ghumāvadār / k͟hamadār
"curved (bent, crooked)",adjective,a1,,ٹیڑھَا / مُڑَا ہُءآ / خَمَدَارَ,ṭēṛhā / muṛā huā / k͟hamadār
cute,adjective,a1,,پْیَارَا / دِلَکَشَ / خُوبَسُورَتَ,pyārā / dilakaśa / k͟hūbasūrat
dairy,adjective,a1,,ڈیرِی سَن٘بَن٘دھِی / دُگْدھَ-سَن٘بَن٘دھِی / لَبَنِیَاتِی,ḍērī saṁbaṁdhī / dugdh-saṁbaṁdhī / labaniyātī
dairy (establishment or factory),noun,a1,,ڈیرِی (f) / دُگْدھَشَالَا (f) / مَالِسْتَانَ (m),ḍērī (f) / dugdhaśālā (f) / mālistān (m)
dairy (milk products),noun,a1,,ڈیرِی اُتْپَادَ (m) / دُگْدھَ اُتْپَادَ (m) / لَبَنِیَاتَ (f),ḍērī utpād (m) / dugdh utpād (m) / labaniyāt (f)
"darkness (figurative, despair, ignorance)",noun,a1,,اَن٘دھیرَا (m) / تَارِیکِی (f) / زُلْمَتَ (f) / اَجْنَانَ (m),am̐dhērā (m) / tārīkī (f) / zulmat (f) / ajñān (m)
database,noun,a1,,ڈیٹَابیسَ (m) / مَالُومَاتِی قَایَدَا (m) / آن٘کَڑَا-کوشَ (m),ḍēṭābēs (m) / mālūmātī qāyadā (m) / ām̐kaṛā-kōṣa (m)
"deadline (final submission date, official)",noun,a1,,آخِرِی تَارِیخَ (f) / مُقَرَّرَا تَارِیخَ (f) / اَن٘تِمَ تِتھِ (f),āk͟hirī tārīk͟h (f) / muqarrarā tārīk͟h (f) / aṁtim tithi (f)
deadline (time limit),noun,a1,,سَمَیَ-سِیمَا (f) / مُدَّتَ (f) / مِیَادَ (f),samay-sīmā (f) / muddat (f) / miyād (f)
deadly (accurate),adjective,a1,,اَچُوکَ / سَٹِیکَ / نِہَایَتَ دُرُسْتَ / جَانَلیوَا ہَدَ تَکَ سَہِی,acūk / saṭīk / nihāyat durust / jānalēvā had tak sahī
deadly (accurate/precise),adjective,a1,,اَچُوکَ / سَٹِیکَ / نِہَایَتَ دُرُسْتَ / قَتَئِی سَہِی,acūk / saṭīk / nihāyat durust / qataī sahī
deadly (extremely serious),adjective,a1,,جَانَلیوَا / گھَاتَکَ / سَن٘گِینَ / مُہَلِکَ,jānalēvā / ghātak / saṁgīn / muhalik
deadly (extremely serious/fatal),adjective,a1,,جَانَلیوَا / موہَلِکَ,jānalēvā / mōhalik
"dealer (drugs, illegal substances)",noun,a1,,ڈْرَگَ ڈِیلَرَ (m) / تَسْکَرَ (m) / سَودَاگَرَ (m),ḍrag ḍīlar (m) / taskar (m) / saudāgar (m)
"debate (formal event, contest)",noun,a1,,بَہَسَ (f) / مُبَاہِسَا (m) / مُنَازَرَا (m),bahas (f) / mubāhisā (m) / munāzarā (m)
"debt (obligation, gratitude)",noun,a1,,ایہَسَانَ (m) / شُکْرَانَا (m) / کَرْزَ (m),ēhasān (m) / śukrānā (m) / karz (m)
"decent (proper, modest behavior)",adjective,a1,,شَرِیفَ / بَا-اَخَلَاقَ / موہَزَّبَ,śarīf / bā-ak͟halāq / mōhazzab
"decent (satisfactory quality, sufficient)",adjective,a1,,ٹھِیکَ-ٹھَاکَ / مُنَاسِبَ / مَاقُولَ,ṭhīk-ṭhāk / munāsib / māqūl
deck (of cards),noun,a1,,تَاشَ کِی گَڈِّی (f) / پَتّوں کَا ڈھیرَ (m),tāśa kī gaḍḍī (f) / pattōṁ kā ḍhēr (m)
deck (ship platform),noun,a1,,جَہَازَ کَا ڈیکَ (m) / پوتَ-تَلَ (m),jahāz kā ḍēk (m) / pōt-tal (m)
decline (decrease or deterioration),noun,a1,,گِرَاوَٹَ (f) / کَمِی (f) / زَوَالَ (m),girāvaṭa (f) / kamī (f) / zavāl (m)
decline (slope or descent),noun,a1,,ڈھَلَانَ (f) / اُتَارَ (m) / نَشِیبَ (m),ḍhalān (f) / utār (m) / naśīb (m)
decoration (award or medal),noun,a1,,تَمَغَا (m) / میڈَلَ (m) / ایزَازَ (m),tamaġā (m) / mēḍal (m) / ēzāz (m)
decrease,noun,a1,,کَمِی (f) / گھَٹَوتِی (f) / تَنَزُّلِی (f),kamī (f) / ghaṭautī (f) / tanazzulī (f)
"deeply (emotionally, intensely)",adverb,a1,,گَہَرَائِی سے / شِدَّتَ سے / بَہُتَ زْیَادَا,gaharāī sē / śiddat sē / bahut zyādā
"deeply (physically, literally)",adverb,a1,,گَہَرَائِی سے / بَہُتَ اَن٘دَرَ تَکَ / گَہَرے,gaharāī sē / bahut aṁdar tak / gaharē
"defeat (formal, political loss)",noun,a1,,شِکَسْتَ (f) / ہَارَ (f) / پَرَاجَیَ (f),śikast (f) / hār (f) / parājay (f)
defence (legal argument),noun,a1,,سَفَائِی (f) / بَچَاوَ (m) / دَفَا (f),safāī (f) / bacāv (m) / dafā (f)
defence (legal party),noun,a1,,مُدَافَائِی فَرِیقَ (m) / بَچَاوَ پَکْشَ (m),mudāfāī farīq (m) / bacāv pakṣa (m)
defender (sports position),noun,a1,,ڈِپھین٘ڈَرَ (m) / مُدَافِءاَ (m),ḍiphēṁḍar (m) / mudāfi (m)
"deliberate (careful, slow)",adjective,a1,,سوچَ-سَمَجھَکَرَ / دھِیمَا / ایہَتِیَاتِی,sōc-samajhakar / dhīmā / ēhatiyātī
deliberate (intentional),adjective,a1,,جَانَبُوجھَکَرَ / اِرَادَتَنَ / قَسَدَنَ,jānabūjhakar / irādatan / qasadan
deliberately (carefully and slowly),adverb,a1,,آہِسْتَا-آہِسْتَا / دھِیرے-دھِیرے / سوچَ-سَمَجھَکَرَ / ایہَتِیَاتَ سے,āhistā-āhistā / dhīrē-dhīrē / sōc-samajhakar / ēhatiyāt sē
deliberately (on purpose),adverb,a1,,جَانَ-بُوجھَکَرَ / اِرَادَتَنَ / قَسَدَنَ,jān-būjhakar / irādatan / qasadan
delight,noun,a1,,خُشِی (f) / مَسَرَّتَ (f) / سَرُورَ (m),k͟huśī (f) / masarrat (f) / sarūr (m)
delighted,adjective,a1,,خُشَ / مَسَرُورَ / شَادَ,k͟huśa / masarūr / śād
delivery (childbirth),noun,a1,,پَیدَائِشَ (f) / وِلَادَتَ (f) / زَچَگِی (f),paidāiśa (f) / vilādat (f) / zacagī (f)
delivery (speech style),noun,a1,,بولَنے کَا اَن٘دَازَ (m) / اَن٘دَازَ-اے-بَیَانَ (m) / تَقَرِیرَ کَا تَرِیقَا (m),bōlanē kā aṁdāz (m) / aṁdāz-ē-bayān (m) / taqarīr kā tarīqā (m)
democratic,adjective,a1,,جَمْہُورِ / لوکَتَان٘تْرِکَ,jamhūri / lōkatāṁtrik
"democratic (inclusive, egalitarian)",adjective,a1,,مَسَاوَاتَ-پَسَن٘دَ / ہَمَہَن٘گَ / جَمْہُورِ,masāvāt-pasaṁd / hamahaṁg / jamhūri
democratic (participatory),adjective,a1,,شِرَکَتَ-پَسَن٘دَ / بھَاگِیدَارِی وَالَا / جَمْہُورِ,śirakat-pasaṁd / bhāgīdārī vālā / jamhūri
demonstration (public protest),noun,a1,,مُزَاہَرَا (m) / ایہَتِجَاجَ (m) / دھَرَنَا (m),muzāharā (m) / ēhatijāj (m) / dharanā (m)
demonstration (showing how something works),noun,a1,,پْرَدَرْشَنَ (m) / نُمَائِشَ (f),pradarśan (m) / numāiśa (f)
"demonstration, show (of emotion)",noun,a1,,اِزَہَارَ (m) / نُمَائِشَ (f) / تَزَاہُرَ (m),izahār (m) / numāiśa (f) / tazāhur (m)
departure (deviation),noun,a1,,اِن٘ہِرَافَ (m) / گُمَرَہِی (f) / کَجْرَوِی (f),iṁhirāf (m) / gumarahī (f) / kajravī (f)
dependent (person receiving financial support),adjective,a1,,زیرَ-اے-کَفَالَتَ / مُتَاءاَلِّقَ,zēr-ē-kafālat / mutāalliq
dependent (reliant on something),adjective,a1,,مُنَہَسِرَ / تَابےءاَ / مُہَتَاجَ,munahasir / tābēa / muhatāj
deposit (layer or accumulation),noun,a1,,جَمَاوَ (m) / تَہَ (f) / نَشَسْتَ (f),jamāv (m) / tah (f) / naśast (f)
deposit (security payment),noun,a1,,جَمَا (f) / پیشَگِی (f) / زَمَانَتَ (f),jamā (f) / pēśagī (f) / zamānat (f)
"depressed (economic, market)",adjective,a1,,کِسَادَ-بَازَارَ / مَن٘دِی کَا شِکَارَ / زَوَالَ-پَزِیرَ,kis̈ād-bāzār / maṁdī kā śikār / zavāl-pazīr
depressed (mood),adjective,a1,,اُدَاسَ / اَفْسُرْدَا / دِلَگِیرَ,udās / afsurdā / dilagīr
depressed (sunken),adjective,a1,,دھَن٘سَا ہُءآ / نَشِیبِی / گَہَرَا,dham̐sā huā / naśībī / gaharā
depressing,adjective,a1,,اُدَاسَ کَرَنے وَالَا / دِلَگِیرَ کُنَ / اَفْسُرْدَا کُنَ,udās karanē vālā / dilagīr kun / afsurdā kun
depression (clinical),noun,a1,,اَفْسُرْدَگِی (f) / دِلَگِیرِی (f) / اُدَاسِی (f),afsurdagī (f) / dilagīrī (f) / udāsī (f)
depression (economic),noun,a1,,مَن٘دِی (f) / اِکْتِسَادِی مَن٘دِی (f) / کَسْرَ-اے-اِکْتِسَادَ (m),maṁdī (f) / iktisādī maṁdī (f) / kasr-ē-iktisād (m)
depression (physical feature),noun,a1,,گَڈھَّا (m) / گَڑھَا (m) / نَشِیبَ (m),gaḍḍhā (m) / gaṛhā (m) / naśīb (m)
depth (physical measurement),noun,a1,,گَہَرَائِی (f) / اَمُقَ (m) / تَہَ (f),gaharāī (f) / amuq (m) / tah (f)
"depth (profundity, intensity)",noun,a1,,گَہَرَائِی (f) / سَن٘جِیدَگِی (f) / اُمْقَ (m),gaharāī (f) / saṁjīdagī (f) / umq (m)
desire (sexual),noun,a1,,شَہْوَتَ (f) / جِن٘سِی خْوَاہِشَ (f) / کَامیچھَّا (f),śahvat (f) / jiṁsī k͟hvāhiśa (f) / kāmēcchā (f)
desperate (feeling despair),adjective,a1,,مَایُوسَ / ہَتَاشَ / بیبَسَ,māyūs / hatāśa / bēbas
desperate (urgently needing something),adjective,a1,,بیتَابَ / بیچَینَ / سَخْتَ زَرُورَتَ مَن٘دَ,bētāb / bēcain / sak͟ht zarūrat maṁd
"desperately (hopelessly, in despair)",adverb,a1,,مَایُوسِی سے / ہَتَاشَا سے / بیبَسِی سے,māyūsī sē / hatāśā sē / bēbasī sē
"desperately (with intense need, desire)",adverb,a1,,بیتَابِی سے / شِدَّتَ سے / سَخْتَ زَرُورَتَ سے,bētābī sē / śiddat sē / sak͟ht zarūrat sē
"destruction (total ruin, annihilation)",noun,a1,,تَبَاہِی (f) / بَرْبَادِی (f) / ہَلَاکَتَ (f) / فَنَا (f),tabāhī (f) / barbādī (f) / halākat (f) / fanā (f)
detailed,adjective,a1,,تَفَسِیلِی / مُفَسَّلَ / بَا-تَفَسِیلَ,tafasīlī / mufassal / bā-tafasīl
"determination (calculation, decision)",noun,a1,,تَاَیْیُنَ (m) / فَیسَلَا (m) / نِرْدھَارَنَ (m),taayyun (m) / faisalā (m) / nirdhāraṇa (m)
"determination (resolve, willpower)",noun,a1,,اَزْمَ (m) / پَکَّا اِرَادَا (m) / اِسْتِقَلَالَ (m),azm (m) / pakkā irādā (m) / istiqalāl (m)
disability,noun,a1,,مَازُورِی (f) / نَاہَلِی (f) / اَپَن٘گَتَا (f),māzūrī (f) / nāhalī (f) / apaṁgatā (f)
"disabled (deactivated, switched off)",adjective,a1,,بَن٘دَ / نِشْکْرِیَ / اَکَارْیَشِیلَ,baṁd / niṣkriy / akāryaśīl
"disabled (person, formal, official)",adjective,a1,,مَازُورَ / اَپَن٘گَ / دِوْیَان٘گَ / اَکْشَمَ,māzūr / apaṁg / divyāṁg / akṣam
disagreement (difference of view),noun,a1,,اِخْتِلَافَ (m) / مَتَبھیدَ (m) / نَا-اِتّیفَاقِی (f),ik͟htilāf (m) / matabhēd (m) / nā-ittēfāqī (f)
disagreement (quarrel or dispute),noun,a1,,جھَگَڑَا (m) / تَکَرَارَ (f) / نَزَاءاَ (m) / اِخْتِلَافَ (m),jhagaṛā (m) / takarār (f) / nazāa (m) / ik͟htilāf (m)
disappointment,noun,a1,,مَایُوسِی (f) / نَاؤُمِّیدِی (f) / اَفَسوسَ (m),māyūsī (f) / nāummīdī (f) / afasōs (m)
"disc (anatomy, vertebrae)",noun,a1,,ڈِسْکَ (f) / قُرَّسَ (m),ḍisk (f) / qurras (m)
"disc (computing, storage unit)",noun,a1,,ڈِسْکَ (f) / قُرَّسَ (m),ḍisk (f) / qurras (m)
disc (vertebral structure),noun,a1,,ڈِسْکَ (f) / قُرَّسَ (m),ḍisk (f) / qurras (m)
discipline (academic field),noun,a1,,شوبَا (m) / اِلْمَ (m) / مَزَمُونَ (m),śōbā (m) / ilm (m) / mazamūn (m)
dishonest,adjective,a1,,بےئِیمَانَ / بَدَدِیَانَتَ / فَریبِی,bēīmān / badadiyānat / farēbī
disk (computing storage),noun,a1,,ڈِسْکَ (f) / قُرَّسَ (m),ḍisk (f) / qurras (m)
disorder (civil unrest),noun,a1,,ہَن٘گَامَا (m) / فَسَادَ (m) / اَشَان٘تِ (f),haṁgāmā (m) / fasād (m) / aśāṁti (f)
disorder (medical condition),noun,a1,,بِیمَارِی (f) / مَرْزَ (m) / اِخْتِلَالَ (m),bīmārī (f) / marz (m) / ik͟htilāl (m)
"display (exhibit, arrangement)",noun,a1,,نُمَائِشَ (f) / اَرَائِشَ (f) / پْرَدَرْشَنَ (m),numāiśa (f) / arāiśa (f) / pradarśan (m)
display (manifestation of emotion),noun,a1,,اِزَہَارَ (m) / نُمَائِشَ (f),izahār (m) / numāiśa (f)
"display (screen, monitor)",noun,a1,,ڈِسْپْلے (m) / سْکْرِینَ (f) / نُمَائِشِی پَرْدَا (m),ḍisplē (m) / skrīn (f) / numāiśī pardā (m)
"dispute (argument, quarrel)",noun,a1,,جھَگَڑَا (m) / تَکَرَارَ (f) / نَزَاءاَ (m),jhagaṛā (m) / takarār (f) / nazāa (m)
distant (emotionally),adjective,a1,,دُورَ کَا / بیگَانَا / اَجَنَبِی,dūr kā / bēgānā / ajanabī
distant (in space or time),adjective,a1,,دُورَ کَا / فَاسَلے پَرَ / بَئِیدَ,dūr kā / fāsalē par / baīd
"distinct (clear, noticeable)",adjective,a1,,سَافَ / وَازیہَ / نُمَایَاں,sāf / vāzēh / numāyām̐
distinct (separate),adjective,a1,,اَلَگَ / جُدَا / مُمَتَازَ,alag / judā / mumatāz
"distribution (allocation, spread)",noun,a1,,بَن٘ٹَوَارَا (m) / تَقْسِیمَ (f) / پھَیلَاوَ (m),bam̐ṭavārā (m) / taqsīm (f) / phailāv (m)
"distribution (supply chain, delivery)",noun,a1,,تَقْسِیمَ (f) / تَرْسِیلَ (f) / سَپْلَائِی (f),taqsīm (f) / tarsīl (f) / saplāī (f)
